TW,LW,Title (click to view),Studio,Weekend Gross,% Change,Theater Count / Change,Average,Total Gross,Budget*,Week #
46,43,Midnight Sun,Global Road,"$30,483",-16.9%,93,+3,$328,"$9,524,528",-,6
47,52,Zama,Strand,"$30,059",+44.6%,14,+9,"$2,147","$105,538",-,3
48,40,The Endless,WGUSA,"$28,459",-40.3%,20,+3,"$1,423","$131,762",-,4
49,63,Ghost Stories,IFC,"$27,741",+131.7%,12,+11,"$2,312","$44,837",-,2
50,46,A Beautiful Planet,Imax,"$26,593",-3.3%,13,-,"$2,046","$14,018,469",-,105
51,67,Love After Love,IFC,"$26,275",+165.1%,29,+19,$906,"$90,911",-,5
52,36,Strangers: Prey at Night,Aviron,"$25,892",-62.4%,62,-28,$418,"$24,370,260",-,8
53,38,God's Not Dead: A Light in Darkness,PFR,"$24,939",-61.2%,65,-46,$384,"$5,606,849",-,5
54,41,Death Wish (2018),MGM,"$23,279",-50.0%,42,-26,$554,"$33,918,615",$30,9
55,-,The Son of Bigfoot,VPD,"$22,678",-,10,-,"$2,268","$125,203",-,5
56,57,Foxtrot,SPC,"$22,663",+40.9%,32,+6,$708,"$565,490",-,9
57,61,Oh Lucy!,FM,"$17,853",+43.2%,18,+3,$992,"$329,914",-,9
58,81,After Auschwitz,Passion Rive,"$16,221",+254.5%,11,+10,"$1,475","$27,935",-,3
59,53,Gonjiam: Haunted Asylum,WGUSA,"$16,092",-19.6%,6,-1,"$2,682","$74,521",-,3
60,66,Godard Mon Amour,Cohen,"$14,670",+33.4%,17,+13,$863,"$31,835",-,2
61,58,BOMBSHELL: The Hedy Lamarr Story,Zeit.,"$14,548",-4.5%,14,-1,"$1,039","$769,635",-,23
62,55,Back to Burgundy,MBox,"$14,297",-14.6%,10,-6,"$1,430","$186,653",-,6
63,49,Ferdinand,Fox,"$14,104",-42.9%,39,-18,$362,"$84,349,078",$111,20
64,44,Borg vs. McEnroe,Neon,"$13,108",-54.7%,15,-8,$874,"$202,033",-,3
65,50,Film Stars Don't Die in Liverpool,SPC,"$10,433",-56.6%,6,-19,"$1,739","$1,024,266",-,18
66,47,A Fantastic Woman,SPC,"$9,384",-63.4%,13,-15,$722,"$1,995,221",-,13
67,N,Zoo Wars,PDF,"$8,998",-,12,-,$750,"$8,998",-,1
68,97,The Party (2017),RAtt.,"$8,790",+641.1%,9,+4,$977,"$744,428",-,11
69,94,Bye Bye Germany,FM,"$8,786",+461.8%,6,+4,"$1,464","$19,882",-,3
70,54,The Post,Fox,"$8,779",-50.4%,17,-12,$516,"$81,886,203",$50,19
71,64,Leaning Into The Wind,Magn.,"$8,343",-25.5%,14,-15,$596,"$356,247",-,8
72,76,Le Corbeau (2018 re-issue),Rialto,"$8,274",+28.2%,1,-,"$8,274","$19,476",-,2
73,65,Keep the Change,KL,"$7,722",-31.0%,7,+1,"$1,103","$140,343",-,7
74,62,"Three Billboards Outside Ebbing, Missouri",FoxS,"$6,807",-44.7%,16,-12,$425,"$54,506,962",-,25
75,N,The House of Tomorrow,Shout!,"$6,652",-,8,-,$832,"$6,652",-,1
76,56,Maze Runner: The Death Cure,Fox,"$6,150",-62.9%,22,-17,$280,"$58,030,429",$62,14
77,N,Mrs. Hyde,Cartilage,"$5,943",-,1,-,"$5,943","$5,943",-,1
78,98,Summer in the Forest,Abr.,"$5,277",+367.8%,6,+5,$880,"$31,667",-,6
79,87,Loveless (2018),SPC,"$5,132",+90.4%,11,-1,$467,"$560,194",-,11
80,N,Cold Water (2018 re-release),Jan.,"$5,110",-,1,-,"$5,110","$5,110",-,1
81,N,Jet Trash,Indic.,"$4,914",-,2,-,"$2,457","$4,914",-,1
82,77,Hubble 3D,WB,"$4,679",-10.9%,3,-1,"$1,560","$52,157,297",-,424
83,68,Forever My Girl,RAtt.,"$4,654",-49.9%,12,-10,$388,"$16,371,980",$3.5,15
84,-,The Great Silence (2018 re-release),FM,"$4,071",-,5,-,$814,"$32,534",-,5
85,88,Under the Sea 3D,WB,"$3,866",+49.4%,7,+2,$552,"$35,808,304",-,481
86,59,The Shape of Water,FoxS,"$3,689",-73.4%,12,-18,$307,"$63,856,674",-,22
87,69,Sweet Country (2018),Gold.,"$3,388",-60.8%,4,-5,$847,"$66,737",-,4
88,75,But Deliver Us from Evil,Indic.,"$3,363",-49.3%,4,-,$841,"$281,135",-,12
89,78,"Lou Andreas-Salomé, the Audacity to be Free",CLS,"$3,230",-36.2%,2,+1,"$1,615","$9,650",-,2
90,90,This is Our Land,Distrib.,"$3,177",+30.1%,2,+1,"$1,589","$9,693",-,2
91,N,Ava,Ghop,"$2,996",-,1,-,"$2,996","$2,996",-,1
92,N,Duckbutter,Orch.,"$2,797",-,2,-,"$1,399","$2,797",-,1
93,71,Ismael's Ghosts,Magn.,"$2,553",-68.5%,7,-10,$365,"$93,880",-,6
94,84,Born to Be Wild (IMAX),WB,"$2,505",-22.4%,9,-1,$278,"$25,686,495",-,369
95,73,Getting Grace,Hann.,"$2,435",-66.1%,5,-2,$487,"$181,671",-,6
96,72,The Devil and Father Amorth,Orch.,"$2,228",-71.5%,6,-2,$371,"$13,117",-,2
97,86,Big Sonia,Argo.,"$2,178",-26.2%,2,-,"$1,089","$208,539",-,24
98,-,American Socialist: The Life & Times of Eugene Victor Debs,FRun,"$1,986",-,1,-,"$1,986","$6,566",-,3
99,74,Furious (Legend of Kolovrat),CARUSEL,"$1,818",-73.9%,6,-9,$303,"$9,996",-,2
100,80,Quai des Orfevres (2018 Re-issue),Rialto,"$1,760",-63.7%,1,-,"$1,760","$21,771",-,3
101,-,7 Days in Entebbe,Focus,"$1,474",-,-,-,n/a,"$3,207,137",-,4
102,-,Wastelander,Indic.,"$1,456",-,1,-,"$1,456","$59,001",-,8
103,-,Blood Feast,Hann.,"$1,289",-,2,-1,$645,"$8,423",$1.2,4
104,101,The Hurricane Heist,ENTMP,"$1,148",+8.5%,5,-,$230,"$6,112,145",$35,8
105,82,Outside In,Orch.,"$1,089",-69.9%,4,-3,$272,"$67,018",-,5
106,83,The Heart of Nuba,Abr.,"$1,040",-70.5%,2,+1,$520,"$9,986",-,4
107,85,Claire's Camera,CGld,$915,-69.4%,3,-1,$305,"$65,738",-,8
108,-,Island of Lemurs: Madagascar (IMAX),WB,$870,-,5,-,$174,"$11,225,755",-,213
109,114,Did You Wonder Who Fired the Gun?,Ghop,$762,+472.9%,3,+2,$254,"$19,705",-,9
110,112,Journey to the South Pacific,Imax,$755,+218.6%,1,-1,$755,"$7,624,232",-,224
111,108,Apocalypsis,Indic.,$714,+42.8%,1,-,$714,"$15,963",-,9
112,93,Hitler's Hollywood,KL,$703,-60.8%,3,+2,$234,"$27,393",-,3
113,106,Galapagos (IMAX),Imax,$682,+25.6%,3,+2,$227,"$18,588,497",-,867
114,104,Souvenir,Strand,$612,-22.1%,1,-1,$612,"$11,078",-,9
115,96,Beuys,KL,$561,-59.7%,1,-,$561,"$60,708",-,15
116,99,Western,CGld,$447,-60.1%,1,-2,$447,"$36,220",-,11
117,-,Goldstone,Lightyear,$431,-,1,-,$431,"$82,372",-,9
118,105,El Mar La Mar,CGld,$387,-45.9%,1,-,$387,"$8,422",-,10
119,111,The Happys,Indic.,$300,+9.1%,1,-,$300,"$15,528",-,7
120,115,Tehran Taboo,KL,$258,+168.8%,2,+1,$129,"$74,614",-,11
121,91,Hostiles,ENTMP,$255,-88.3%,1,-2,$255,"$29,817,901",-,19
122,117,Chronicle of Anna Magdalena Bach,Ghop,$249,+260.9%,1,-,$249,"$14,371",-,9
123,116,Marrowbone,Magn.,$237,+157.6%,2,-,$119,"$1,218",-,3
124,-,Space Station 3-D (IMAX),Imax,$217,-,2,-,$109,"$93,324,902",-,825
125,107,Flower,Orch.,$164,-67.8%,2,+1,$82,"$327,395",-,7
126,118,In Between,FM,$98,+104.2%,1,-,$98,"$107,599",-,17
