TW,LW,Title (click to view),Studio,Weekend Gross,% Change,Theater Count / Change,Average,Total Gross,Budget*,Week #
89,85,Of Mind and Music,Mont.,"$2,629",+7.4%,3,+1,$876,"$7,499",-,5
90,88,Boy and the World,GK,"$2,498",+44.6%,7,-6,$357,"$128,102",-,14
91,N,Automatic Hate,FM,"$2,346",-,1,-,"$2,346","$2,346",-,1
92,89,Janis: Little Girl Blue,FR,"$1,816",+17.0%,1,-1,"$1,816","$390,399",-,16
93,77,They Will Have to Kill Us First,BBC,"$1,592",-61.2%,1,-1,"$1,592","$7,516",-,2
94,N,Hot Water,Indic.,"$1,512",-,2,-,$756,"$1,512",-,1
95,N,Hyena Road,Gold.,"$1,430",-,10,-,$143,"$1,430",-,1
96,97,Born to Be Wild (IMAX),WB,"$1,407",+265.5%,5,-,$281,"$24,530,291",-,245
97,95,To the Arctic (IMAX),WB,"$1,397",+129.0%,2,+1,$699,"$14,420,051",-,187
98,74,Chimes at Midnight (2016 re-release),Jan.,"$1,348",-75.2%,2,-,$674,"$117,999",-,11
99,93,Eisenstein in Guanajuato,Strand,"$1,255",+47.8%,4,+1,$314,"$27,642",-,6
100,-,Sembene!,KL,"$1,240",-,2,-,$620,"$25,947",-,14
101,81,Aferim!,BWP,"$1,162",-60.7%,4,-4,$291,"$85,564",-,8
102,-,River of Fundament,ICir,"$1,117",-,1,-,"$1,117","$29,198",-,14
103,90,Island of Lemurs: Madagascar (IMAX),WB,"$1,106",-27.2%,9,+3,$123,"$10,561,243",-,102
104,98,Jafar Panahi's Taxi,KL,"$1,098",+249.7%,1,-,"$1,098","$320,174",-,24
105,84,In the Shadow of Women,Distrib.,"$1,065",-56.5%,2,-1,$533,"$48,815",-,9
106,83,Theeb,FM,"$1,008",-61.6%,2,-1,$504,"$274,788",-,19
107,94,Deep Sea 3D (IMAX),WB,$904,+25.9%,1,-,$904,"$46,171,176",-,488
108,N,Yalom's Cure,FRun,$684,-,1,-,$684,$684,-,1
109,-,Galapagos (IMAX),Imax,$366,-,2,-,$183,"$18,535,982",-,797
110,-,Troublemakers: The Story of Land Art,FRun,$112,-,2,-,$56,"$28,048",-,10
