TW,LW,Title (click to view),Studio,Weekend Gross,% Change,Theater Count / Change,Average,Total Gross,Budget*,Week #
19,14,Black Panther,BV,"$246,901",-48.7%,284,-156,$869,"$699,129,850",-,16
20,25,The Rider,SPC,"$232,434",+24.9%,224,+117,"$1,038","$1,732,373",-,8
21,15,Disobedience,BST,"$221,525",-47.1%,158,-66,"$1,402","$3,062,768",-,6
22,18,Sherlock Gnomes,Par.,"$163,367",-35.0%,250,-48,$653,"$42,889,815",$59,11
23,16,Pope Francis - A Man of His Word,Focus,"$162,505",-47.6%,273,-112,$595,"$1,580,125",-,3
24,24,How Long Will I Love U,WGUSA,"$156,793",-23.4%,32,+9,"$4,900","$487,614",-,2
25,33,On Chesil Beach,BST,"$151,409",+60.2%,89,+64,"$1,701","$362,245",-,3
26,21,Isle Of Dogs,FoxS,"$140,901",-34.1%,129,-33,"$1,092","$31,406,348",-,11
27,N,American Animals,Orch.,"$134,793",-,4,-,"$33,698","$134,793",-,1
28,23,Blockers,Uni.,"$132,350",-36.1%,152,-45,$871,"$59,630,490",$21,9
29,19,A Wrinkle in Time,BV,"$131,359",-43.2%,187,-15,$702,"$97,946,988",-,13
30,28,The Seagull,SPC,"$120,087",+7.4%,52,+23,"$2,309","$516,040",-,4
31,22,Tully (2018),Focus,"$103,270",-50.7%,148,-43,$698,"$9,173,645",-,5
32,30,Pandas,WB,"$94,967",-13.2%,35,-,"$2,713","$1,805,866",-,9
33,27,Truth or Dare,Uni.,"$93,285",-16.7%,113,-40,$826,"$40,670,490",$3.5,8
34,36,The Gospel According to André,Magn.,"$89,917",+88.1%,21,+17,"$4,282","$174,758",-,2
35,26,Beast,RAtt.,"$89,496",-51.6%,92,-1,$973,"$631,669",-,4
36,29,Let the Sunshine In,IFC,"$72,024",-34.2%,66,-1,"$1,091","$688,550",-,6
37,31,2001: A Space Odyssey (2018 re-release),WB,"$70,212",-29.2%,5,+1,"$14,042","$566,062",-,3
38,32,I Can Only Imagine,RAtt.,"$69,190",-27.6%,124,-29,$558,"$83,157,357",$7,12
39,42,Tyler Perry's Acrimony,LGF,"$49,628",+41.9%,80,+40,$620,"$43,523,850",-,10
40,N,Bhavesh Joshi Superhero,Eros,"$42,579",-,46,-,$926,"$42,579",-,1
41,72,Mountain,Greenwich,"$36,018",+533.9%,14,+11,"$2,573","$86,709",-,4
42,56,How to Talk to Girls at Parties,A24,"$34,694",+173.7%,103,+101,$337,"$54,914",-,2
43,35,Chappaquiddick,ENTMP,"$30,077",-40.6%,68,-6,$442,"$17,334,125",-,9
44,38,The Death of Stalin,IFC,"$30,003",-31.5%,26,-9,"$1,154","$7,942,490",-,13
45,39,Peter Rabbit,Sony,"$28,133",-32.3%,84,-14,$335,"$115,187,069",$50,17
46,43,Game Night,WB (NL),"$24,217",-28.0%,58,-2,$418,"$68,940,558",$37,15
47,41,The Miracle Season,Mirr/LD,"$23,038",-37.0%,31,-22,$743,"$10,128,315",-,9
48,48,Always at the Carlyle,Good Deed,"$18,953",-1.7%,23,+10,$824,"$91,354",-,4
49,49,The Greatest Showman,Fox,"$17,029",-6.5%,32,-3,$532,"$174,016,519",$84,24
50,44,A Beautiful Planet,Imax,"$15,167",-50.4%,11,-2,"$1,379","$14,335,638",-,110
51,55,Beirut,BST,"$14,779",+1.0%,30,+18,$493,"$4,999,762",-,8
52,47,Summer 1993,Osci.,"$14,450",-32.2%,5,+1,"$2,890","$49,136",-,2
53,58,Mary Shelley,IFC,"$13,662",+8.7%,9,+7,"$1,518","$35,708",-,2
54,63,Filmworker,KL,"$11,482",+26.1%,15,+10,$765,"$66,704",-,4
55,37,102 Not Out,Sony,"$11,000",-76.6%,17,-26,$647,"$1,339,909",-,5
56,59,1945,Men.,"$10,834",-2.0%,11,+3,$985,"$715,256",-,31
57,53,Bag of Marbles,Gaum.,"$10,557",-29.2%,7,-4,"$1,508","$354,908",-,11
58,52,The Leisure Seeker,SPC,"$9,480",-37.0%,21,-5,$451,"$3,185,826",-,25
59,50,You Were Never Really Here,Amazon,"$9,306",-48.1%,17,-2,$547,"$2,510,467",-,9
60,N,A Kid Like Jake,IFC,"$8,936",-,1,-,"$8,936","$8,936",-,1
61,51,Boom for Real: The Late Teenage Years of Jean-Michel Basquiat,Magn.,"$8,726",-46.2%,9,-5,$970,"$127,277",-,4
62,82,Grace Jones: Bloodlight and Bami,KL,"$7,278",+131.6%,9,+2,$809,"$332,484",-,8
63,61,Sgt. Stubby: An American Hero,FunAcad,"$7,217",-24.6%,8,-12,$902,"$3,139,535",-,8
64,-,The Doctor from India,Zeit.,"$7,173",-,5,-,"$1,435","$24,554",-,7
65,N,"One Sings, the Other Doesn't",Jan.,"$6,700",-,1,-,"$6,700","$6,700",-,1
66,54,Finding Your Feet,RAtt.,"$6,357",-56.6%,12,-8,$530,"$1,413,858",-,10
67,45,Red Sparrow,Fox,"$5,773",-79.0%,9,-4,$641,"$46,869,980",$69,14
68,68,Hubble 3D,WB,"$5,698",-13.6%,5,+2,"$1,140","$52,235,516",-,429
69,62,Lean on Pete,A24,"$5,697",-37.5%,16,-7,$356,"$1,151,790",-,9
70,75,Who We are Now,FR,"$5,360",+3.3%,3,+2,"$1,787","$14,124",-,2
71,N,Breath,FR,"$5,258",-,1,-,"$5,258","$5,258",-,1
72,65,The Guardians,MBox,"$4,625",-41.0%,7,-3,$661,"$64,846",-,5
73,80,God's Not Dead: A Light in Darkness,PFR,"$4,360",+16.8%,9,-4,$484,"$5,722,682",-,10
74,89,Reign of Judges: Title of Liberty - Concept Short,Darin Southa,"$3,680",+104.4%,7,+6,$526,"$48,858",-,12
75,67,Champion (2018),WGUSA,"$3,661",-48.9%,2,-2,"$1,831","$95,817",-,4
76,71,Keep the Change,KL,"$3,596",-38.9%,6,-1,$599,"$196,505",-,12
77,N,Ganja & Hess (2018 re-release),KL,"$3,406",-,1,-,"$3,406","$6,518",-,1
78,85,Zama,Strand,"$2,958",+32.7%,7,+2,$423,"$180,302",-,8
79,70,Itzhak,Greenwich,"$2,686",-58.1%,5,-3,$537,"$526,275",-,13
80,87,Oh Lucy!,FM,"$2,518",+26.0%,4,-,$630,"$368,268",-,14
81,N,Social Animals,VE,"$2,505",-,75,-,$33,"$2,505",-,1
82,-,"Love, Simon",Fox,"$2,477",-,11,-21,$225,"$40,823,113",$17,12
83,86,Little Pink House,Da.,"$2,432",+9.3%,3,-1,$811,"$199,069",-,7
84,81,The Misandrists,Cartilage,"$2,262",-31.0%,1,-,"$2,262","$7,997",-,2
85,84,Leaning Into The Wind,Magn.,"$2,104",-31.3%,7,+4,$301,"$390,776",-,13
86,-,Claire's Camera,CGld,"$2,099",-,2,-,"$1,050","$75,918",-,13
87,69,Nothing to Lose (2018),Swen,"$2,067",-68.3%,3,-5,$689,"$1,005,564",-,4
88,101,Final Portrait,SPC,"$1,972",+119.6%,4,-3,$493,"$457,952",-,11
89,91,Bye Bye Germany,FM,"$1,922",+20.3%,4,+1,$481,"$49,618",-,8
90,-,Strangers on the Earth,FRun,"$1,882",-,2,-,$941,"$9,518",-,5
91,77,Gray Matter,Indic.,"$1,862",-61.8%,3,-3,$621,"$34,910",-,3
92,79,The Desert Bride,Strand,"$1,814",-59.4%,2,-2,$907,"$19,952",-,5
93,-,Space Station 3-D (IMAX),Imax,"$1,801",-,3,-,$600,"$93,337,471",-,832
94,66,Under the Sea 3D,WB,"$1,747",-76.4%,7,+1,$250,"$35,911,202",-,486
95,88,Saving Brinton,BOP,"$1,638",-13.1%,3,+1,$546,"$34,110",-,17
96,64,The Endless,WGUSA,"$1,542",-82.6%,3,-4,$514,"$266,060",-,9
97,-,Sweet Country (2018),Gold.,"$1,512",-,2,-,$756,"$95,609",-,9
98,104,Anything,Pala.,"$1,504",+95.1%,2,-1,$752,"$18,070",-,4
99,100,BOMBSHELL: The Hedy Lamarr Story,Zeit.,"$1,400",+37.3%,4,-,$350,"$819,719",-,28
100,74,Sollers Point,Osci.,"$1,352",-74.0%,4,-,$338,"$29,427",-,4
101,99,Cold Water (2018 re-release),Jan.,"$1,018",-0.8%,1,-,"$1,018","$26,092",-,6
102,90,Lu Over the Wall,GK,$779,-53.9%,4,-1,$195,"$107,533",-,4
103,109,Journey to the South Pacific,Imax,$635,+52.6%,2,+1,$318,"$7,628,170",-,234
104,-,Back to Burgundy,MBox,$548,-,2,-,$274,"$249,842",-,11
105,113,Western,CGld,$427,+41.9%,1,-,$427,"$38,761",-,16
106,95,Jet Trash,Indic.,$422,-64.4%,1,-5,$422,"$13,457",-,6
107,94,Foxtrot,SPC,$408,-66.1%,3,-2,$136,"$616,186",-,14
108,-,Island of Lemurs: Madagascar (IMAX),WB,$358,-,2,-,$179,"$11,236,538",-,218
109,106,Le Corbeau (2018 re-issue),Rialto,$340,-47.9%,1,-,$340,"$29,878",-,7
110,107,The Happys,Indic.,$204,-65.1%,1,-,$204,"$18,684",-,12
111,97,Born to Be Wild (IMAX),WB,$148,-86.5%,6,+3,$25,"$25,718,627",-,374
112,-,Galapagos (IMAX),Imax,$148,-,5,-,$30,"$18,607,627",-,873
